Order ID,Customer ID,Order Date,Ship Date,Delivery Date,Ship Mode,Postal Code,Market,Order Priority,Deadline Date,Order Status
AO-2014-5290-RM-9375,['RM-9375'],2014-10-12,2014-11-20,2014-11-25,Standard Class,['035821925'],Africa,['Medium'],2014-11-21,Delivered
AO-2014-5450-DC-2850,['DC-2850'],2014-02-19,2014-02-23,2014-02-27,Standard Class,['035821925'],Africa,['Medium'],2014-03-31,Delivered
AO-2014-5560-TB-11355,['TB-11355'],2014-12-04,2014-12-27,2015-01-03,Standard Class,['035821925'],Africa,['High'],2015-01-13,Shipped
AO-2014-620-AZ-750,['AZ-750'],2014-08-25,2014-08-30,2014-09-04,Standard Class,['03142358'],Africa,['Medium'],2014-10-04,Delivered
AO-2014-650-LC-6930,['LC-6930'],2014-11-09,2014-11-09,2014-11-13,Same Day,['03142358'],Africa,['High'],2014-12-19,Delivered
AO-2014-6780-SK-9990,['SK-9990'],2014-01-13,2014-01-18,2014-01-25,Standard Class,['035821925'],Africa,['Medium'],2014-02-22,Delivered
AO-2014-6900-AJ-945,['AJ-945'],2014-08-15,2014-08-22,2014-08-28,Standard Class,['034211409'],Africa,['Medium'],2014-09-24,Delivered
AO-2014-7730-KL-6645,['KL-6645'],2014-12-31,2015-01-23,2015-01-25,Standard Class,['035821925'],Africa,['High'],2015-02-09,Estimation Phase
AO-2014-7960-BE-1455,['BE-1455'],2014-07-08,2014-08-02,2014-08-04,Second Class,['034211409'],Africa,['Medium'],2014-08-17,Delivered
AO-2014-8210-KD-6345,['KD-6345'],2014-04-11,2014-05-20,2014-05-22,Standard Class,['035821925'],Africa,['High'],2014-05-21,Delivered
AO-2014-8250-GM-4500,['GM-4500'],2014-09-18,2014-09-24,2014-10-09,Standard Class,['035821925'],Africa,['Low'],2014-10-28,Delivered
AO-2014-9370-AH-585,['AH-585'],2014-05-27,,,Second Class,['035821925'],Africa,['Medium'],2014-07-06,Canceled
AU-2011-0-AG-675,['AG-675'],2011-02-09,2011-02-09,2011-02-12,Same Day,['5710343391'],EMEA,['Critical'],2011-03-21,Delivered
AU-2011-3990-LR-7035,['LR-7035'],2011-03-28,2011-04-16,2011-04-22,Standard Class,['5710343391'],EMEA,['Medium'],2011-05-07,Delivered
AU-2011-4210-PM-8940,['PM-8940'],2011-05-05,2011-05-21,2011-05-29,Second Class,['578592824'],EMEA,['Medium'],2011-06-14,Delivered
AU-2011-5790-BS-1590,['BS-1590'],2011-04-20,2011-04-24,2011-04-26,Second Class,['578592824'],EMEA,['Medium'],2011-05-30,Delivered
AU-2011-790-DS-3030,['DS-3030'],2011-08-18,2011-08-22,2011-08-31,Standard Class,['5710051460'],EMEA,['Medium'],2011-09-27,Delivered
AU-2011-9050-JL-5130,['JL-5130'],2011-07-29,2011-08-30,2011-09-02,Standard Class,['579421826'],EMEA,['Medium'],2011-09-07,Delivered
AU-2012-1790-EH-4185,['EH-4185'],2012-11-06,2012-11-08,2012-11-11,Standard Class,['5710343391'],EMEA,['Medium'],2012-12-16,Delivered
AU-2012-4970-AM-360,['AM-360'],2012-12-22,2012-12-28,2013-01-01,Standard Class,['5710343391'],EMEA,['Medium'],2013-01-31,Delivered
AU-2012-5610-SV-10815,['SV-10815'],2012-12-21,2012-12-24,2013-01-02,First Class,['5710343391'],EMEA,['Medium'],2013-01-30,Delivered
AU-2012-6590-SK-9990,['SK-9990'],2012-12-04,2013-01-11,2013-01-16,Second Class,['5710343391'],EMEA,['High'],2013-01-13,Delivered
AU-2012-7410-LA-6780,['LA-6780'],2012-07-16,2012-07-20,2012-07-23,Standard Class,['5710343391'],EMEA,['Medium'],2012-08-25,Delivered
AU-2012-940-LB-6795,['LB-6795'],2012-12-06,2012-12-09,2012-12-12,Standard Class,['5710343391'],EMEA,['Medium'],2013-01-15,Delivered
AU-2012-9900-GM-4500,['GM-4500'],2012-10-29,2012-11-16,2012-11-20,First Class,['5710343391'],EMEA,['Medium'],2012-12-08,Delivered
AU-2013-2590-AC-615,['AC-615'],2013-09-26,2013-09-26,2013-10-04,Same Day,['5710343391'],EMEA,['High'],2013-11-05,Delivered
AU-2013-3370-JM-5580,['JM-5580'],2013-03-28,2013-05-05,2013-05-10,Standard Class,['578592824'],EMEA,['Medium'],2013-05-07,Delivered
AU-2013-3750-AG-495,['AG-495'],2013-05-07,2013-06-09,2013-06-13,Standard Class,['5710343391'],EMEA,['Medium'],2013-06-16,Delivered
AU-2013-6380-LE-6810,['LE-6810'],2013-03-14,2013-03-19,2013-03-21,Standard Class,['5710343391'],EMEA,['Medium'],2013-04-23,Delivered
AU-2013-6980-SN-10710,['SN-10710'],2013-03-26,2013-03-29,2013-04-04,Second Class,['5710343391'],EMEA,['High'],2013-05-05,Delivered
AU-2013-8150-MO-7500,['MO-7500'],2013-08-20,2013-08-22,2013-08-31,First Class,['5710343391'],EMEA,['Medium'],2013-09-29,Delivered
AU-2013-9620-AH-585,['AH-585'],2013-04-15,2013-04-19,2013-04-22,Standard Class,['5710343391'],EMEA,['High'],2013-05-25,Delivered
AU-2013-9920-CK-2325,['CK-2325'],2013-10-22,2013-10-29,2013-11-02,Standard Class,['5710343391'],EMEA,['Medium'],2013-12-01,Delivered
AU-2014-1430-PF-9120,['PF-9120'],2014-06-26,2014-06-29,2014-07-05,Second Class,['5710343391'],EMEA,['Medium'],2014-08-05,Delivered
AU-2014-1530-FM-4215,['FM-4215'],2014-03-09,2014-04-12,2014-04-18,Standard Class,['5710343391'],EMEA,['Medium'],2014-04-18,Delivered
AU-2014-1900-BT-1680,['BT-1680'],2014-02-07,2014-02-17,2014-02-21,Second Class,['5710343391'],EMEA,['Medium'],2014-03-19,Delivered
AU-2014-3670-DA-3450,['DA-3450'],2014-12-17,2014-12-22,2014-12-24,Standard Class,['5710101872'],EMEA,['Medium'],2015-01-26,Delivered
AU-2014-6170-DH-3675,['DH-3675'],2014-02-17,2014-02-20,2014-02-22,Second Class,['5710343391'],EMEA,['High'],2014-03-29,Delivered
AU-2014-6560-MD-7860,['MD-7860'],2014-08-27,2014-08-31,2014-09-06,Standard Class,['572041678'],EMEA,['High'],2014-10-06,Delivered
AU-2014-6650-EB-3975,['EB-3975'],2014-11-26,2014-11-30,2014-12-13,Standard Class,['5710101872'],EMEA,['Medium'],2015-01-05,Delivered
AU-2014-7090-SU-10665,['SU-10665'],2014-03-20,2014-03-26,2014-03-31,Standard Class,['579421231'],EMEA,['Medium'],2014-04-29,Delivered
AU-2014-800-GB-4530,['GB-4530'],2014-07-14,2014-07-16,2014-07-24,First Class,['572041678'],EMEA,['High'],2014-08-23,Delivered
AU-2014-8900-DD-3570,['DD-3570'],2014-03-26,2014-03-31,2014-04-06,Second Class,['5710343391'],EMEA,['Medium'],2014-05-05,Delivered
AU-2014-8970-AG-765,['AG-765'],2014-08-09,2014-09-04,2014-09-08,Standard Class,['5710343391'],EMEA,['High'],2014-09-18,Delivered
AU-2014-9620-CA-1965,['CA-1965'],2014-08-26,2014-09-17,2014-09-22,Standard Class,['5710051460'],EMEA,['Medium'],2014-10-05,Delivered
AU-2014-970-MK-7905,['MK-7905'],2014-04-08,2014-04-12,2014-04-16,Standard Class,['5710343391'],EMEA,['Medium'],2014-05-18,Delivered
BA-2013-8930-ES-4080,['ES-4080'],2013-09-20,2013-09-22,2013-10-02,Second Class,['5967360'],EMEA,['Medium'],2013-10-30,Delivered
BK-2011-6660-EB-3750,['EB-3750'],2011-02-12,2011-03-01,2011-03-08,Standard Class,['5163292913'],EMEA,['High'],2011-03-24,Delivered
BK-2012-7820-CM-2655,['CM-2655'],2012-03-21,2012-03-26,2012-04-01,Standard Class,['5163292913'],EMEA,['High'],2012-04-30,Delivered
BK-2012-9590-NW-8400,['NW-8400'],2012-06-08,2012-07-16,2012-07-20,Second Class,['5163292913'],EMEA,['High'],2012-07-18,Delivered
BK-2013-5970-GT-4710,['GT-4710'],2013-06-21,2013-06-26,2013-06-30,Standard Class,['5163292913'],EMEA,['Medium'],2013-07-31,Delivered
BK-2014-2410-PG-8820,['PG-8820'],2014-12-02,2014-12-02,2014-12-07,Same Day,['5163292913'],EMEA,['Medium'],2015-01-11,Delivered
BK-2014-2770-ML-7755,['ML-7755'],2014-05-12,,,Standard Class,['5163293299'],EMEA,['Medium'],2014-06-21,Canceled
BK-2014-5210-ME-7320,['ME-7320'],2014-08-20,2014-08-26,2014-08-29,Standard Class,['5163293606'],EMEA,['Low'],2014-09-29,Delivered
BK-2014-7550-RS-9870,['RS-9870'],2014-11-02,2014-12-04,2014-12-08,Standard Class,['5163292913'],EMEA,['High'],2014-12-12,Delivered
BN-2011-1530-NB-8655,['NB-8655'],2011-01-29,2011-03-03,2011-03-05,Standard Class,['014569810'],Africa,['Medium'],2011-03-10,Delivered
BN-2011-2460-DO-3435,['DO-3435'],2011-09-21,2011-09-26,2011-10-01,Standard Class,['0147632577'],Africa,['High'],2011-10-31,Delivered
BN-2011-2620-BS-1590,['BS-1590'],2011-04-28,2011-05-30,2011-06-02,Standard Class,['014351597'],Africa,['High'],2011-06-07,Delivered
BN-2011-4470-RW-9630,['RW-9630'],2011-04-11,2011-05-10,2011-05-15,Standard Class,['014902263'],Africa,['Medium'],2011-05-21,Delivered
BN-2011-6760-JK-5205,['JK-5205'],2011-09-21,2011-09-22,2011-09-24,First Class,['0147632577'],Africa,['High'],2011-10-31,Delivered
BN-2012-3640-AS-225,['AS-225'],2012-11-19,2012-11-23,2012-11-26,Standard Class,['014569810'],Africa,['Medium'],2012-12-29,Delivered
BN-2012-5720-HZ-4950,['HZ-4950'],2012-07-09,2012-07-21,2012-07-23,First Class,['0147632577'],Africa,['Critical'],2012-08-18,Delivered
BN-2012-6200-CC-2670,['CC-2670'],2012-06-29,2012-07-09,2012-07-14,Standard Class,['0146581892'],Africa,['Medium'],2012-08-08,Delivered
BN-2012-8190-AA-375,['AA-375'],2012-04-16,2012-04-21,2012-04-28,Standard Class,['0146581892'],Africa,['Medium'],2012-05-26,Delivered
BN-2013-2680-BP-1095,['BP-1095'],2013-12-30,2014-02-03,2014-02-08,Standard Class,['0141612439'],Africa,['High'],2014-02-08,Delivered
BN-2013-570-SW-10455,['SW-10455'],2013-02-08,2013-03-12,2013-03-21,Second Class,['0147632577'],Africa,['Medium'],2013-03-20,Delivered
BN-2013-6580-KD-6495,['KD-6495'],2013-11-28,2014-01-02,2014-01-05,First Class,['014294924'],Africa,['High'],2014-01-07,Delivered
BN-2013-9270-KB-6315,['KB-6315'],2013-09-22,2013-09-27,2013-10-01,Standard Class,['014294924'],Africa,['Medium'],2013-11-01,Delivered
BN-2013-9770-CY-2745,['CY-2745'],2013-08-26,2013-08-30,2013-09-10,Second Class,['014912398'],Africa,['High'],2013-10-05,Delivered
BN-2014-1970-TB-11355,['TB-11355'],2014-02-28,2014-04-03,2014-04-05,Standard Class,['014569810'],Africa,['Medium'],2014-04-09,Delivered
BN-2014-2740-AS-90,['AS-90'],2014-10-12,2014-10-31,2014-11-09,Standard Class,['014902263'],Africa,['High'],2014-11-21,Delivered
BN-2014-4710-RS-9420,['RS-9420'],2014-03-06,2014-03-14,2014-03-19,Second Class,['014351597'],Africa,['Medium'],2014-04-15,Delivered
BN-2014-4860-TS-11430,['TS-11430'],2014-04-09,2014-04-14,2014-04-20,Standard Class,['014569810'],Africa,['Medium'],2014-05-19,Delivered
BN-2014-4920-TP-11565,['TP-11565'],2014-09-19,2014-09-23,2014-09-26,Standard Class,['014569810'],Africa,['Medium'],2014-10-29,Delivered
BN-2014-5090-MB-7305,['MB-7305'],2014-06-13,2014-06-16,2014-06-21,Second Class,['014569810'],Africa,['Medium'],2014-07-23,Delivered
BN-2014-8500-TH-11115,['TH-11115'],2014-10-02,2014-10-31,2014-11-05,Standard Class,['014569810'],Africa,['Medium'],2014-11-11,Delivered
BN-2014-9200-PF-9165,['PF-9165'],2014-11-27,2014-12-30,2015-01-02,Standard Class,['014569810'],Africa,['Medium'],2015-01-06,Shipped
BN-2014-9930-GH-4410,['GH-4410'],2014-09-03,2014-09-03,2014-09-07,Same Day,['014569810'],Africa,['Medium'],2014-10-13,Delivered
BO-2011-470-SS-10590,['SS-10590'],2011-12-08,2011-12-28,2012-01-02,Second Class,['5124201403'],EMEA,['Critical'],2012-01-17,Delivered
BO-2011-6900-DK-2835,['DK-2835'],2011-08-29,2011-09-29,2011-10-01,Standard Class,['5124201853'],EMEA,['Medium'],2011-10-08,Delivered
BO-2011-7760-RB-9570,['RB-9570'],2011-11-21,2011-11-26,2011-11-30,Second Class,['5124141395'],EMEA,['Medium'],2011-12-31,Delivered
BO-2011-9310-ES-4020,['ES-4020'],2011-08-27,2011-10-04,2011-10-07,Standard Class,['512170492'],EMEA,['Medium'],2011-10-06,Delivered
BO-2012-2360-GH-4410,['GH-4410'],2012-08-16,2012-08-20,2012-08-28,Standard Class,['51210392384'],EMEA,['High'],2012-09-25,Delivered
BO-2012-4390-JK-5730,['JK-5730'],2012-11-09,2012-12-16,2012-12-19,Standard Class,['512170492'],EMEA,['Medium'],2012-12-19,Delivered
BO-2012-5160-CS-2175,['CS-2175'],2012-06-09,2012-07-14,2012-07-20,First Class,['5124201403'],EMEA,['High'],2012-07-19,Delivered
BO-2012-5210-LC-7140,['LC-7140'],2012-12-14,2012-12-18,2012-12-22,Standard Class,['5124143614'],EMEA,['Medium'],2013-01-23,Delivered
BO-2012-5950-AM-705,['AM-705'],2012-07-23,2012-07-30,2012-08-04,Standard Class,['5124142063'],EMEA,['Low'],2012-09-01,Delivered
BO-2012-6660-DJ-3630,['DJ-3630'],2012-03-28,2012-04-07,2012-04-10,Standard Class,['5124201403'],EMEA,['High'],2012-05-07,Delivered
BO-2012-7210-NR-8550,['NR-8550'],2012-08-06,2012-08-31,2012-09-05,Standard Class,['5124201403'],EMEA,['Medium'],2012-09-15,Delivered
BO-2012-7240-BT-1305,['BT-1305'],2012-01-02,2012-01-23,2012-01-27,Standard Class,['5121702519'],EMEA,['Medium'],2012-02-11,Delivered
BO-2012-7320-TZ-11445,['TZ-11445'],2012-08-22,2012-08-27,2012-08-30,Standard Class,['5124142063'],EMEA,['Medium'],2012-10-01,Delivered
BO-2012-8820-MM-8280,['MM-8280'],2012-12-06,2012-12-06,2012-12-08,Same Day,['512170492'],EMEA,['High'],2013-01-15,Delivered
BO-2013-1280-KH-6360,['KH-6360'],2013-08-08,2013-08-26,2013-08-29,Standard Class,['512170492'],EMEA,['High'],2013-09-17,Delivered
BO-2013-1400-ML-8265,['ML-8265'],2013-11-12,2013-11-18,2013-11-23,Standard Class,['5124201403'],EMEA,['Low'],2013-12-22,Delivered
BO-2013-2880-KB-6240,['KB-6240'],2013-08-11,2013-09-09,2013-09-20,Standard Class,['5124142063'],EMEA,['Medium'],2013-09-20,Delivered
BO-2013-3500-AF-870,['AF-870'],2013-06-25,2013-06-29,2013-07-07,Second Class,['5124201403'],EMEA,['Medium'],2013-08-04,Delivered
BO-2013-3590-HW-4935,['HW-4935'],2013-07-17,2013-07-19,2013-07-24,Second Class,['5124201403'],EMEA,['Critical'],2013-08-26,Delivered
BO-2013-3910-PO-9180,['PO-9180'],2013-09-07,2013-10-04,2013-10-06,Second Class,['512170492'],EMEA,['Medium'],2013-10-17,Delivered
BO-2013-8060-PJ-8835,['PJ-8835'],2013-06-11,2013-07-12,2013-07-15,Second Class,['5124141395'],EMEA,['Critical'],2013-07-21,Delivered
BO-2013-9400-RD-9660,['RD-9660'],2013-11-15,2013-11-15,2013-11-21,Same Day,['51210392384'],EMEA,['High'],2013-12-25,Delivered
BO-2014-1160-DL-3315,['DL-3315'],2014-09-19,2014-09-21,2014-09-29,Second Class,['5124201403'],EMEA,['High'],2014-10-29,Delivered
BO-2014-1510-PB-9105,['PB-9105'],2014-03-06,2014-04-11,2014-04-17,Standard Class,['5124201853'],EMEA,['Medium'],2014-04-15,Delivered
BO-2014-170-TC-11145,['TC-11145'],2014-06-25,2014-07-11,2014-07-20,Standard Class,['5124141395'],EMEA,['Medium'],2014-08-04,Delivered
BO-2014-1930-JF-5490,['JF-5490'],2014-08-09,2014-09-16,2014-09-19,Standard Class,['5124141395'],EMEA,['Low'],2014-09-18,Delivered
BO-2014-2490-VG-11790,['VG-11790'],2014-06-08,2014-07-07,2014-07-13,Standard Class,['5124141395'],EMEA,['Medium'],2014-07-18,Delivered
BO-2014-2640-TW-11025,['TW-11025'],2014-08-08,2014-09-08,2014-09-12,First Class,['5124141395'],EMEA,['High'],2014-09-17,Delivered
BO-2014-2670-KA-6525,['KA-6525'],2014-09-29,2014-11-06,2014-11-09,Standard Class,['51210392545'],EMEA,['Medium'],2014-11-08,Delivered
BO-2014-4120-LC-7050,['LC-7050'],2014-12-25,2014-12-27,2015-01-02,Second Class,['512170492'],EMEA,['Critical'],2015-02-03,Shipped
BO-2014-5570-DS-3030,['DS-3030'],2014-07-02,2014-07-07,2014-07-17,Standard Class,['5124141395'],EMEA,['Medium'],2014-08-11,Delivered
BO-2014-5730-ME-7320,['ME-7320'],2014-06-26,2014-06-29,2014-07-01,Second Class,['5124201403'],EMEA,['High'],2014-08-05,Delivered
BO-2014-620-DB-2910,['DB-2910'],2014-10-01,2014-11-08,2014-11-11,Standard Class,['5121702519'],EMEA,['Medium'],2014-11-10,Delivered
BO-2014-6700-CD-2790,['CD-2790'],2014-06-06,2014-06-21,2014-06-30,Standard Class,['5124141395'],EMEA,['High'],2014-07-16,Delivered
BO-2014-8490-EB-4110,['EB-4110'],2014-11-12,2014-11-12,2014-11-19,Same Day,['51210392384'],EMEA,['Medium'],2014-12-22,Delivered
BO-2014-8690-MS-7980,['MS-7980'],2014-03-28,2014-04-24,2014-04-28,Second Class,['5124201403'],EMEA,['Medium'],2014-05-07,Delivered
BO-2014-8960-MZ-7335,['MZ-7335'],2014-11-02,2014-11-05,2014-11-09,Second Class,['512170492'],EMEA,['High'],2014-12-12,Delivered
BO-2014-9040-TS-11655,['TS-11655'],2014-02-03,2014-02-10,2014-02-15,Second Class,['5124201403'],EMEA,['Medium'],2014-03-15,Delivered
BO-2014-9070-TW-11025,['TW-11025'],2014-08-07,2014-09-14,2014-09-19,Standard Class,['5124201403'],EMEA,['Low'],2014-09-16,Delivered
BO-2014-9240-AA-315,['AA-315'],2014-05-06,2014-06-02,2014-06-04,Second Class,['5124201403'],EMEA,['Medium'],2014-06-15,Delivered
BO-2014-9490-PB-9150,['PB-9150'],2014-06-17,2014-06-20,2014-06-29,First Class,['5124201403'],EMEA,['Medium'],2014-07-27,Delivered
BO-2014-9810-ML-7410,['ML-7410'],2014-07-15,2014-07-19,2014-07-21,Standard Class,['512170492'],EMEA,['Medium'],2014-08-24,Delivered
BU-2011-1220-ME-7725,['ME-7725'],2011-06-08,2011-06-30,2011-07-06,Second Class,['5187922537'],EMEA,['Critical'],2011-07-18,Delivered
BU-2011-2880-EH-3945,['EH-3945'],2011-12-23,2011-12-29,2011-12-31,Standard Class,['51810663554'],EMEA,['Medium'],2012-02-01,Delivered
BU-2011-5160-HR-4770,['HR-4770'],2011-07-25,2011-08-31,2011-09-01,Standard Class,['5189213027'],EMEA,['Low'],2011-09-03,Delivered
BU-2011-5830-VS-11820,['VS-11820'],2011-10-05,2011-10-28,2011-11-03,Standard Class,['5189213027'],EMEA,['Medium'],2011-11-14,Delivered
BU-2011-7450-DE-3255,['DE-3255'],2011-07-11,2011-08-07,2011-08-12,Second Class,['5189022983'],EMEA,['Medium'],2011-08-20,Delivered
BU-2012-1110-EK-3795,['EK-3795'],2012-11-15,2012-11-15,2012-11-17,Same Day,['5189213027'],EMEA,['High'],2012-12-25,Delivered
BU-2012-1740-MH-7455,['MH-7455'],2012-03-09,2012-04-03,2012-04-07,Standard Class,['51810273365'],EMEA,['Medium'],2012-04-18,Delivered
BU-2012-2320-PC-8745,['PC-8745'],2012-01-11,2012-02-19,2012-02-25,Standard Class,['5189213027'],EMEA,['Medium'],2012-02-20,Delivered
BU-2012-360-MT-8070,['MT-8070'],2012-11-27,2012-11-28,2012-12-02,Standard Class,['5189183011'],EMEA,['Low'],2013-01-06,Delivered
BU-2012-4360-JC-5340,['JC-5340'],2012-11-20,2012-11-21,2012-12-03,First Class,['51810273365'],EMEA,['High'],2012-12-30,Delivered
BU-2012-460-AH-30,['AH-30'],2012-07-21,,,Standard Class,['5187762467'],EMEA,['Medium'],2012-08-30,Canceled
BU-2012-7140-RM-9375,['RM-9375'],2012-06-20,2012-06-25,2012-06-30,Standard Class,['51810453445'],EMEA,['Medium'],2012-07-30,Delivered
BU-2012-7980-RD-9720,['RD-9720'],2012-01-23,2012-01-25,2012-01-31,Second Class,['5189213027'],EMEA,['High'],2012-03-03,Delivered
BU-2012-8790-JO-5280,['JO-5280'],2012-01-06,2012-02-09,2012-02-16,Second Class,['51810273365'],EMEA,['High'],2012-02-15,Delivered
BU-2012-8970-RH-9555,['RH-9555'],2012-06-09,2012-06-17,2012-06-21,First Class,['5189393074'],EMEA,['High'],2012-07-19,Delivered
BU-2012-9500-JD-5790,['JD-5790'],2012-05-10,2012-05-21,2012-05-24,Standard Class,['5187912533'],EMEA,['Medium'],2012-06-19,Delivered
BU-2012-9650-PF-9120,['PF-9120'],2012-07-17,2012-07-20,2012-08-01,First Class,['5187812481'],EMEA,['High'],2012-08-26,Delivered
BU-2013-2680-PB-9210,['PB-9210'],2013-11-19,2013-11-22,2013-11-24,Second Class,['5189213027'],EMEA,['High'],2013-12-29,Delivered
BU-2013-2690-AS-240,['AS-240'],2013-08-20,2013-08-25,2013-08-28,Standard Class,['5187922537'],EMEA,['High'],2013-09-29,Delivered
BU-2013-2970-TH-11100,['TH-11100'],2013-11-11,2013-11-17,2013-11-24,Standard Class,['5189213027'],EMEA,['Medium'],2013-12-21,Delivered
BU-2013-3730-CM-2655,['CM-2655'],2013-02-04,2013-02-17,2013-02-19,First Class,['5187922537'],EMEA,['Critical'],2013-03-16,Delivered
BU-2013-3760-LF-7185,['LF-7185'],2013-05-11,2013-05-21,2013-06-21,Second Class,['5189213027'],EMEA,['High'],2013-06-20,Delivered
BU-2013-4020-JK-5370,['JK-5370'],2013-11-09,2013-12-13,2013-12-18,Standard Class,['5189213027'],EMEA,['Medium'],2013-12-19,Delivered
BU-2013-4720-LF-7185,['LF-7185'],2013-12-17,2013-12-18,2013-12-25,First Class,['5189213027'],EMEA,['Medium'],2014-01-26,Delivered
BU-2013-5320-RE-9405,['RE-9405'],2013-08-14,2013-08-16,2013-08-21,First Class,['5189213027'],EMEA,['Critical'],2013-09-23,Delivered
BU-2013-5690-VT-11700,['VT-11700'],2013-06-06,2013-07-10,2013-07-14,Standard Class,['518180528'],EMEA,['Medium'],2013-07-16,Delivered
BU-2013-6440-PC-8745,['PC-8745'],2013-11-11,2013-11-13,2013-11-22,First Class,['5189213027'],EMEA,['Medium'],2013-12-21,Delivered
BU-2013-7380-MH-7455,['MH-7455'],2013-01-31,2013-03-04,2013-03-05,Standard Class,['518180528'],EMEA,['High'],2013-03-12,Delivered
BU-2013-9100-TT-11220,['TT-11220'],2013-07-20,2013-07-27,2013-08-06,Standard Class,['5189183011'],EMEA,['Medium'],2013-08-29,Delivered
BU-2013-9480-CS-1860,['CS-1860'],2013-12-20,2013-12-21,2014-01-07,First Class,['5187922537'],EMEA,['High'],2014-01-29,Delivered
BU-2013-9680-DH-3675,['DH-3675'],2013-09-09,2013-09-14,2013-09-17,Standard Class,['5189213027'],EMEA,['Medium'],2013-10-19,Delivered
BU-2014-2740-GD-4590,['GD-4590'],2014-01-13,2014-01-13,2014-01-15,Same Day,['5189183011'],EMEA,['Medium'],2014-02-22,Delivered
BU-2014-2850-DP-3105,['DP-3105'],2014-08-07,2014-08-07,2014-08-16,Same Day,['51810273365'],EMEA,['Critical'],2014-09-16,Delivered
BU-2014-290-CA-2265,['CA-2265'],2014-07-06,2014-08-07,2014-08-10,Standard Class,['5189213027'],EMEA,['Medium'],2014-08-15,Delivered
BU-2014-370-JL-5130,['JL-5130'],2014-06-17,2014-06-20,2014-06-28,Second Class,['5189213027'],EMEA,['Medium'],2014-07-27,Delivered
BU-2014-7540-MH-8025,['MH-8025'],2014-01-03,2014-02-02,2014-02-05,Standard Class,['5189213027'],EMEA,['Medium'],2014-02-12,Delivered
BU-2014-8530-BD-1620,['BD-1620'],2014-09-08,2014-09-29,2014-10-03,First Class,['5189213027'],EMEA,['High'],2014-10-18,Delivered
BU-2014-880-KM-6375,['KM-6375'],2014-02-13,2014-02-19,2014-02-25,Standard Class,['5187922537'],EMEA,['Medium'],2014-03-25,Delivered
BU-2014-9020-LH-7155,['LH-7155'],2014-04-28,2014-04-30,2014-05-08,Second Class,['5189213027'],EMEA,['High'],2014-06-07,Delivered
BU-2014-9200-CC-2475,['CC-2475'],2014-06-11,2014-06-28,2014-06-30,Standard Class,['5189213027'],EMEA,['Medium'],2014-07-21,Delivered
BU-2014-9730-CJ-1875,['CJ-1875'],2014-08-09,2014-08-24,2014-09-02,Standard Class,['5189213027'],EMEA,['High'],2014-09-18,Delivered
